region,fluseas,hemi,country,date,sentin,cases,wk,mon,yr
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-09-25,NONSENTINEL,4,39,9,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-10-02,NONSENTINEL,10,40,10,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-10-02,SENTINEL,0,40,10,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-10-09,SENTINEL,1,41,10,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-10-09,NONSENTINEL,9,41,10,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-10-16,NONSENTINEL,21,42,10,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-10-16,SENTINEL,0,42,10,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-10-23,SENTINEL,0,43,10,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-10-23,NONSENTINEL,27,43,10,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-10-30,SENTINEL,0,44,10,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-10-30,NONSENTINEL,36,44,10,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-11-06,SENTINEL,0,45,11,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-11-06,NONSENTINEL,39,45,11,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-11-13,SENTINEL,0,46,11,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-11-13,NONSENTINEL,44,46,11,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-11-20,NONSENTINEL,54,47,11,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-11-20,SENTINEL,0,47,11,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-11-27,SENTINEL,2,48,11,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-11-27,NONSENTINEL,73,48,11,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-12-04,SENTINEL,1,49,12,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-12-04,NONSENTINEL,73,49,12,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-12-11,NONSENTINEL,56,50,12,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-12-11,SENTINEL,3,50,12,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-12-18,SENTINEL,2,51,12,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-12-18,NONSENTINEL,55,51,12,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-12-25,SENTINEL,0,52,12,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2016-12-25,NONSENTINEL,33,52,12,2016
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-01-01,NONSENTINEL,43,1,1,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-01-01,SENTINEL,0,1,1,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-01-08,SENTINEL,1,2,1,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-01-08,NONSENTINEL,23,2,1,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-01-15,NONSENTINEL,20,3,1,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-01-15,SENTINEL,0,3,1,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-01-22,SENTINEL,1,4,1,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-01-22,NONSENTINEL,12,4,1,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-01-29,NONSENTINEL,10,5,1,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-01-29,SENTINEL,0,5,1,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-02-05,SENTINEL,0,6,2,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-02-05,NONSENTINEL,8,6,2,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-02-12,SENTINEL,0,7,2,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-02-12,NONSENTINEL,8,7,2,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-02-19,NONSENTINEL,2,8,2,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-02-19,SENTINEL,0,8,2,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-02-26,SENTINEL,0,9,2,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-02-26,NONSENTINEL,1,9,2,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-03-05,SENTINEL,0,10,3,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-03-05,NONSENTINEL,3,10,3,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-03-12,NONSENTINEL,2,11,3,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-03-12,SENTINEL,0,11,3,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-03-19,SENTINEL,0,12,3,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-03-19,NONSENTINEL,0,12,3,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-03-26,NONSENTINEL,7,13,3,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-03-26,SENTINEL,0,13,3,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-04-02,SENTINEL,0,14,4,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-04-02,NONSENTINEL,3,14,4,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-04-09,SENTINEL,0,15,4,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-04-09,NONSENTINEL,1,15,4,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-04-16,NONSENTINEL,0,16,4,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-04-16,SENTINEL,0,16,4,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-04-23,SENTINEL,0,17,4,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-04-23,NONSENTINEL,1,17,4,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-04-30,NONSENTINEL,0,18,4,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-04-30,SENTINEL,0,18,4,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-05-07,SENTINEL,0,19,5,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-05-07,NONSENTINEL,1,19,5,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-05-14,NONSENTINEL,0,20,5,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-05-14,SENTINEL,0,20,5,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-05-21,SENTINEL,0,21,5,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-05-21,NONSENTINEL,0,21,5,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-05-28,SENTINEL,0,22,5,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-05-28,NONSENTINEL,0,22,5,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-06-04,NONSENTINEL,0,23,6,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-06-04,SENTINEL,0,23,6,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-06-11,SENTINEL,0,24,6,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-06-11,NONSENTINEL,0,24,6,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-06-18,NONSENTINEL,0,25,6,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-06-18,SENTINEL,0,25,6,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-06-25,NONSENTINEL,1,26,6,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-06-25,SENTINEL,0,26,6,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-07-02,SENTINEL,0,27,7,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-07-02,NONSENTINEL,0,27,7,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-07-09,NONSENTINEL,0,28,7,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-07-09,SENTINEL,0,28,7,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-07-16,SENTINEL,0,29,7,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-07-16,NONSENTINEL,1,29,7,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-07-23,NONSENTINEL,2,30,7,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-07-23,SENTINEL,0,30,7,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-07-30,NONSENTINEL,0,31,7,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-07-30,SENTINEL,0,31,7,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-08-06,SENTINEL,0,32,8,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-08-06,NONSENTINEL,0,32,8,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-08-13,NONSENTINEL,1,33,8,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-08-13,SENTINEL,0,33,8,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-08-20,SENTINEL,0,34,8,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-08-20,NONSENTINEL,1,34,8,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-08-27,NONSENTINEL,0,35,8,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-08-27,SENTINEL,0,35,8,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-09-03,NONSENTINEL,2,36,9,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-09-03,SENTINEL,0,36,9,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-09-10,SENTINEL,0,37,9,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-09-10,NONSENTINEL,0,37,9,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-09-17,NONSENTINEL,0,38,9,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-09-17,SENTINEL,0,38,9,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-09-24,NONSENTINEL,2,39,9,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-09-24,SENTINEL,0,39,9,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-10-01,NONSENTINEL,3,40,10,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-10-01,SENTINEL,0,40,10,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-10-08,SENTINEL,0,41,10,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-10-08,NONSENTINEL,7,41,10,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-10-15,SENTINEL,0,42,10,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-10-15,NONSENTINEL,18,42,10,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-10-22,NONSENTINEL,12,43,10,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-10-22,SENTINEL,1,43,10,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-10-29,NONSENTINEL,14,44,10,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-10-29,SENTINEL,0,44,10,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-11-05,NONSENTINEL,25,45,11,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-11-05,SENTINEL,0,45,11,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-11-12,SENTINEL,1,46,11,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-11-12,NONSENTINEL,40,46,11,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-11-19,SENTINEL,0,47,11,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-11-19,NONSENTINEL,32,47,11,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-11-26,NONSENTINEL,21,48,11,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-11-26,SENTINEL,0,48,11,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-12-03,NONSENTINEL,22,49,12,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-12-03,SENTINEL,0,49,12,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-12-10,SENTINEL,0,50,12,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-12-10,NONSENTINEL,38,50,12,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-12-17,SENTINEL,0,51,12,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-12-17,NONSENTINEL,0,51,12,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-12-24,SENTINEL,1,52,12,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-12-24,NONSENTINEL,30,52,12,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-12-31,NONSENTINEL,51,53,12,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2017-12-31,SENTINEL,1,53,12,2017
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-01-07,SENTINEL,1,1,1,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-01-07,NONSENTINEL,32,1,1,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-01-14,NONSENTINEL,20,2,1,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-01-14,SENTINEL,0,2,1,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-01-21,NONSENTINEL,11,3,1,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-01-21,SENTINEL,0,3,1,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-01-28,SENTINEL,1,4,1,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-01-28,NONSENTINEL,13,4,1,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-02-04,NONSENTINEL,8,5,2,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-02-04,SENTINEL,0,5,2,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-02-11,NONSENTINEL,19,6,2,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-02-11,SENTINEL,1,6,2,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-02-18,NONSENTINEL,1,7,2,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-02-18,SENTINEL,0,7,2,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-02-25,SENTINEL,0,8,2,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-02-25,NONSENTINEL,2,8,2,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-03-04,SENTINEL,0,9,3,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-03-04,NONSENTINEL,2,9,3,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-03-11,SENTINEL,0,10,3,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-03-11,NONSENTINEL,1,10,3,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-03-18,NONSENTINEL,1,11,3,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-03-18,SENTINEL,0,11,3,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-03-25,SENTINEL,0,12,3,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-03-25,NONSENTINEL,2,12,3,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-04-01,NONSENTINEL,1,13,4,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-04-01,SENTINEL,0,13,4,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-04-08,SENTINEL,0,14,4,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-04-08,NONSENTINEL,0,14,4,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-04-15,SENTINEL,0,15,4,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-04-15,NONSENTINEL,0,15,4,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-04-22,NONSENTINEL,0,16,4,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-04-22,SENTINEL,0,16,4,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-04-29,SENTINEL,0,17,4,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-04-29,NONSENTINEL,1,17,4,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-05-06,SENTINEL,0,18,5,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-05-06,NONSENTINEL,2,18,5,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-05-13,SENTINEL,0,19,5,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-05-13,NONSENTINEL,0,19,5,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-05-20,SENTINEL,0,20,5,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-05-20,NONSENTINEL,0,20,5,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-05-27,NONSENTINEL,0,21,5,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-05-27,SENTINEL,0,21,5,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-06-03,NONSENTINEL,0,22,6,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-06-03,SENTINEL,0,22,6,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-06-10,SENTINEL,0,23,6,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-06-10,NONSENTINEL,1,23,6,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-06-17,NONSENTINEL,0,24,6,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-06-17,SENTINEL,0,24,6,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-06-24,SENTINEL,0,25,6,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-06-24,NONSENTINEL,0,25,6,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-07-01,NONSENTINEL,0,26,7,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-07-01,SENTINEL,0,26,7,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-07-08,NONSENTINEL,0,27,7,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-07-08,SENTINEL,0,27,7,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-07-15,SENTINEL,0,28,7,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-07-15,NONSENTINEL,0,28,7,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-07-22,NONSENTINEL,0,29,7,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-07-22,SENTINEL,0,29,7,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-07-29,NONSENTINEL,0,30,7,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-07-29,SENTINEL,0,30,7,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-08-05,NONSENTINEL,0,31,8,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-08-05,SENTINEL,0,31,8,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-08-12,SENTINEL,0,32,8,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-08-12,NONSENTINEL,0,32,8,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-08-19,NONSENTINEL,3,33,8,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-08-19,SENTINEL,0,33,8,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-08-26,NONSENTINEL,0,34,8,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-08-26,SENTINEL,0,34,8,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-09-02,SENTINEL,0,35,9,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-09-02,NONSENTINEL,2,35,9,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-09-09,NONSENTINEL,1,36,9,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-09-09,SENTINEL,0,36,9,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-09-16,NONSENTINEL,1,37,9,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-09-16,SENTINEL,0,37,9,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-09-23,NONSENTINEL,1,38,9,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-09-23,SENTINEL,0,38,9,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-09-30,SENTINEL,0,39,9,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-09-30,NONSENTINEL,2,39,9,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-10-07,SENTINEL,0,40,10,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-10-07,NONSENTINEL,1,40,10,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-10-14,NONSENTINEL,3,41,10,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-10-14,SENTINEL,0,41,10,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-10-21,SENTINEL,0,42,10,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-10-21,NONSENTINEL,8,42,10,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-10-28,NONSENTINEL,12,43,10,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-10-28,SENTINEL,0,43,10,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-11-04,NONSENTINEL,22,44,11,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-11-04,SENTINEL,1,44,11,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-11-11,SENTINEL,0,45,11,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-11-11,NONSENTINEL,34,45,11,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-11-18,NONSENTINEL,40,46,11,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-11-18,SENTINEL,0,46,11,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-11-25,SENTINEL,0,47,11,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-11-25,NONSENTINEL,64,47,11,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-12-02,NONSENTINEL,68,48,12,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-12-02,SENTINEL,2,48,12,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-12-09,NONSENTINEL,48,49,12,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-12-09,SENTINEL,1,49,12,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-12-16,NONSENTINEL,58,50,12,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-12-16,SENTINEL,0,50,12,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-12-23,NONSENTINEL,52,51,12,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-12-23,SENTINEL,0,51,12,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-12-30,NONSENTINEL,61,52,12,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2018-12-30,SENTINEL,1,52,12,2018
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-01-06,SENTINEL,3,1,1,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-01-06,NONSENTINEL,34,1,1,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-01-13,SENTINEL,2,2,1,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-01-13,NONSENTINEL,33,2,1,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-01-20,SENTINEL,0,3,1,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-01-20,NONSENTINEL,20,3,1,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-01-27,NONSENTINEL,13,4,1,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-01-27,SENTINEL,0,4,1,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-02-03,SENTINEL,0,5,2,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-02-03,NONSENTINEL,12,5,2,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-02-10,SENTINEL,1,6,2,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-02-10,NONSENTINEL,19,6,2,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-02-17,NONSENTINEL,27,7,2,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-02-17,SENTINEL,0,7,2,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-02-24,SENTINEL,0,8,2,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-02-24,NONSENTINEL,8,8,2,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-03-03,NONSENTINEL,5,9,3,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-03-03,SENTINEL,0,9,3,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-03-10,NONSENTINEL,4,10,3,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-03-10,SENTINEL,0,10,3,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-03-17,NONSENTINEL,5,11,3,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-03-17,SENTINEL,0,11,3,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-03-24,SENTINEL,0,12,3,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-03-24,NONSENTINEL,8,12,3,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-03-31,SENTINEL,0,13,3,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-03-31,NONSENTINEL,5,13,3,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-04-07,NONSENTINEL,6,14,4,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-04-07,SENTINEL,0,14,4,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-04-14,SENTINEL,0,15,4,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-04-14,NONSENTINEL,2,15,4,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-04-21,NONSENTINEL,1,16,4,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-04-21,SENTINEL,0,16,4,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-04-28,SENTINEL,0,17,4,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-04-28,NONSENTINEL,2,17,4,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-05-05,SENTINEL,0,18,5,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-05-05,NONSENTINEL,0,18,5,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-05-12,NONSENTINEL,1,19,5,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-05-12,SENTINEL,0,19,5,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-05-19,NONSENTINEL,2,20,5,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-05-19,SENTINEL,0,20,5,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-05-26,NONSENTINEL,3,21,5,2019
EUR,NH,NH,"United Kingdom, Northern Ireland",2019-05-26,SENTINEL,0,21,5,2019
